date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
2012-01-01,enfield,245201,E09000010,207,1636,1
2012-02-01,enfield,241211,E09000010,229,1777,1
2012-03-01,enfield,238119,E09000010,309,2085,1
2012-04-01,enfield,238951,E09000010,203,1802,1
2012-05-01,enfield,241601,E09000010,232,2027,1
2012-06-01,enfield,246589,E09000010,234,1950,1
2012-07-01,enfield,247630,E09000010,225,1853,1
2012-08-01,enfield,252055,E09000010,278,1901,1
2012-09-01,enfield,254222,E09000010,219,1694,1
2012-10-01,enfield,255359,E09000010,201,2067,1
2012-11-01,enfield,256117,E09000010,243,2030,1
2012-12-01,enfield,254952,E09000010,221,1842,1
2013-01-01,enfield,257977,E09000010,181,1780,1
2013-02-01,enfield,254621,E09000010,215,1789,1
2013-03-01,enfield,255208,E09000010,215,1781,1
2013-04-01,enfield,250979,E09000010,211,1730,1
2013-05-01,enfield,253467,E09000010,284,1876,1
2013-06-01,enfield,255051,E09000010,245,1966,1
2013-07-01,enfield,260420,E09000010,327,1917,1
2013-08-01,enfield,266535,E09000010,322,1874,1
2013-09-01,enfield,268408,E09000010,324,1868,1
2013-10-01,enfield,271406,E09000010,373,1932,1
2013-11-01,enfield,270460,E09000010,375,1921,1
2013-12-01,enfield,274721,E09000010,344,1921,1
2014-01-01,enfield,273452,E09000010,326,1878,1
2014-02-01,enfield,275164,E09000010,334,1760,1
2014-03-01,enfield,276980,E09000010,333,1996,1
2014-04-01,enfield,281241,E09000010,302,1745,1
2014-05-01,enfield,285433,E09000010,306,1956,1
2014-06-01,enfield,289657,E09000010,330,1823,1
2014-07-01,enfield,297080,E09000010,336,1927,1
2014-08-01,enfield,304944,E09000010,359,1792,1
2014-09-01,enfield,308965,E09000010,336,1873,1
2014-10-01,enfield,312717,E09000010,345,1942,1
2014-11-01,enfield,313472,E09000010,323,1884,1
2014-12-01,enfield,315083,E09000010,274,1836,1
2015-01-01,enfield,316066,E09000010,272,1868,1
2015-02-01,enfield,316690,E09000010,281,1717,1
2015-03-01,enfield,319393,E09000010,321,1945,1
2015-04-01,enfield,321756,E09000010,265,1771,1
2015-05-01,enfield,324721,E09000010,327,1913,1
2015-06-01,enfield,328530,E09000010,286,1854,1
2015-07-01,enfield,335381,E09000010,398,2050,1
2015-08-01,enfield,344109,E09000010,317,1895,1
2015-09-01,enfield,350230,E09000010,337,1842,1
2015-10-01,enfield,353797,E09000010,341,1951,1
2015-11-01,enfield,355746,E09000010,323,2028,1
2015-12-01,enfield,359625,E09000010,303,2008,1
2016-01-01,enfield,364189,E09000010,291,1791,1
2016-02-01,enfield,367809,E09000010,248,1804,1
2016-03-01,enfield,372205,E09000010,612,2040,1
2016-04-01,enfield,378215,E09000010,157,1942,1
2016-05-01,enfield,382086,E09000010,209,2130,1
2016-06-01,enfield,384297,E09000010,243,1850,1
2016-07-01,enfield,387870,E09000010,260,2037,1
2016-08-01,enfield,394132,E09000010,281,1835,1
2016-09-01,enfield,401714,E09000010,253,1957,1
2016-10-01,enfield,400662,E09000010,225,2043,1
2016-11-01,enfield,398233,E09000010,249,2024,1
2016-12-01,enfield,394465,E09000010,211,1835,1
2017-01-01,enfield,391874,E09000010,208,1821,1
2017-02-01,enfield,386270,E09000010,189,1858,1
2017-03-01,enfield,383142,E09000010,274,2188,1
2017-04-01,enfield,389128,E09000010,214,2099,1
2017-05-01,enfield,396608,E09000010,244,2187,1
2017-06-01,enfield,401483,E09000010,290,2127,1
2017-07-01,enfield,403278,E09000010,239,2200,1
2017-08-01,enfield,403222,E09000010,267,2048,1
2017-09-01,enfield,404393,E09000010,215,2051,1
